invoice_number,status,invoice_date,submission_date,po_load,customer,customer_raw,age,invoice_amount,funded,reserves,reserves_excel,released_reserves,fees,carrier,carrier_invoice,carrier_pay,source_sheet,released,release_date,release_amount,release_source
2001157,,2026-05-01,,110999.0,On Services,On Services,,1200.0,290.0,60.0,60.0,,,Sullens Transportation,,850.0,MAY 2026 INV,false,,,
2001264,,2026-05-01,,PO#INV143987,Rentex,Rentex,,900.0,180.0,45.0,45.0,,,Acies Transport,,675.0,MAY 2026 INV,false,,,
2001333,,2026-05-01,,111194.0,On Services,On Services,,1500.0,525.0,75.0,75.0,,,Show Freight,,900.0,MAY 2026 INV,false,,,
2001388,,2026-05-01,,PO#INV144318,Rentex,Rentex,,950.0,202.5,47.5,47.5,,,Virk Trans,,700.0,MAY 2026 INV,false,,,
2001208,,2026-05-08,,143778.0,Rentex,Rentex,,650.0,167.5,32.5,32.5,,,Axper LLC,,450.0,MAY 2026 INV,false,,,
2001004,,2026-05-08,,142705.0,Rentex,Rentex,,700.0,165.0,35.0,35.0,,,Acies Transport,,500.0,MAY 2026 INV,false,,,
2001233,,2026-05-08,,143889.0,Rentex,Rentex,,1000.0,250.0,50.0,50.0,,,United Eagles Trucking,,700.0,MAY 2026 INV,false,,,
2001503,,2026-05-08,,144655.0,Rentex,Rentex,,575.0,196.25,28.75,28.75,,,Acies Transport,,350.0,MAY 2026 INV,false,,,
2001490,,2026-05-08,,,Insomniac,Insomniac,,5500.0,225.0,275.0,275.0,,,Speedyrun,,5000.0,MAY 2026 INV,false,,,
2000386,,2026-05-11,,140657.0,Rentex,Rentex,,925.0,128.75,46.25,46.25,,,IPR Trucking,,750.0,MAY 2026 INV,false,,,
2001627,,2026-05-11,,145063.0,Rentex,Rentex,,1150.0,142.5,57.5,57.5,,,Eagle Prime,,950.0,MAY 2026 INV,false,,,
2001629,,2026-05-11,,145063.0,Rentex,Rentex,,1150.0,-7.5,57.5,57.5,,,Axper,,1100.0,MAY 2026 INV,false,,,
2000723,,2026-05-11,,141531.0,Rentex,Rentex,,700.0,165.0,35.0,35.0,,,Acies Transport,,500.0,MAY 2026 INV,false,,,
2001154,,2026-05-11,,143456.0,Rentex,Rentex,,725.0,238.75,36.25,36.25,,,Acies Transport,,450.0,MAY 2026 INV,false,,,
2000521,,2026-05-11,,140472.0,Rentex,Rentex,,975.0,176.25,48.75,48.75,,,Lets Go Transport,,750.0,MAY 2026 INV,false,,,
2001005,,2026-05-11,,142705.0,Rentex,Rentex,,700.0,165.0,35.0,35.0,,,Acies Transport,,500.0,MAY 2026 INV,false,,,
2001102,,2026-05-11,,143074.0,Rentex,Rentex,,875.0,-668.75,43.75,43.75,,,Safeway Truck Lines,,1500.0,MAY 2026 INV,false,,,
2001265,,2026-05-11,,143987.0,Rentex,Rentex,,900.0,180.0,45.0,45.0,,,Acies Transport,,675.0,MAY 2026 INV,false,,,
2001303,,2026-05-11,,144083.0,Rentex,Rentex,,1200.0,140.0,60.0,60.0,,,MMG Trucking,,1000.0,MAY 2026 INV,false,,,
2001336,,2026-05-11,,111194.0,On Services,On Services,,1500.0,425.0,75.0,75.0,,,Show Freight,,1000.0,MAY 2026 INV,false,,,
2001504,,2026-05-11,,144655.0,Rentex,Rentex,,575.0,196.25,28.75,28.75,,,Acies Transport,,350.0,MAY 2026 INV,false,,,
2001595,,2026-05-11,,145021.0,Rentex,Rentex,,800.0,260.0,40.0,40.0,,,Mkes Delivery,,500.0,MAY 2026 INV,false,,,
2001593,,2026-05-11,,72227.0,Freeman,Freeman,,3750.0,762.5,187.5,187.5,,,MTC Freight,,2800.0,MAY 2026 INV,false,,,
